id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,est_total_households_frm_income,est_med_income_households,est_total_families,est_med_income_families,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,est_total_households_frm_devices,est_total_households_with_device,est_total_households_with_desktop,est_total_households_with_no,est_total_households_with_smartphone,est_total_households_with_no2,est_total_households_with_portable,est_total_households_with_no3,est_total_households_with_other,est_total_households_with_no4,est_total_households_none,est_total_households_with_sub,est_total_households_with_du,est_total_households_with_broadband,est_total_households_with_cellular,est_total_households_with_cell_no,est_total_households_with_cable,est_total_households_with_sat,est_total_households_without_sub,pct_total_households_with_device,pct_total_households_with_desktop,pct_total_households_with_no,pct_total_households_with_smartphone,pct_total_households_with_no2,pct_total_households_with_portable,pct_total_households_with_no3,pct_total_households_with_other,pct_total_households_with_no4,pct_total_households_no_device,pct_total_households_with_sub,pct_total_households_with_du,pct_total_households_with_broadband,pct_total_households_with_cellular,pct_total_households_with_cell_no,pct_total_households_with_cable,pct_total_households_with_sat,pct_total_households_without_sub,total_one_device,total_multi_device,total_without_device,total_households_org,est_total_households_official,est_avg_household_size,est_total_families_official,est_avg_families_size,state_code,region,division,x_est_med_income_households,income_label,income_score,desktop_rank,smartphone_rank,portable_rank,no_device_rank,bdbd_score
0500000US51179,156927.0,Stafford County,Virginia,Small Metro Area,2018.0,92.900002,29699.0,68.5,1077.0,48418.0,110307.0,39246.0,118454.0,115104.0,64.9,4.2,115104.0,8452.0,10612.0,9483.0,10268.0,21521.0,21531.0,10371.0,7460.0,10389.0,5017.0,77531.0,20470.0,,,,,,14271.0,97.9,89.3,1.7,93.7,3.7,79.1,0.3,2.0,0.0,2.1,95.9,0.3,95.6,91.4,7.6,86.0,5.3,4.1,51764.0,49871.0,5017.0,115104.0,48418.0,3.03,39246.0,3.33,VA,South,South Atlantic,110.307,Upper Income,5.0,4,4,5,2,5
0500000US51181,6561.0,Surry County,Virginia,Rural Area,2018.0,64.700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51183,10829.0,Sussex County,Virginia,Micro Area,2018.0,63.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51185,40429.0,Tazewell County,Virginia,Micro Area,2018.0,70.199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51187,40727.0,Warren County,Virginia,Micro Area,2018.0,80.599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51191,53935.0,Washington County,Virginia,Small Metro Area,2018.0,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51193,18477.0,Westmoreland County,Virginia,Micro Area,2018.0,74.399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51195,36130.0,Wise County,Virginia,Micro Area,2018.0,65.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51197,28290.0,Wythe County,Virginia,Micro Area,2018.0,67.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51199,70045.0,York County,Virginia,Small Metro Area,2018.0,89.800006,12920.0,69.6,731.0,24996.0,83593.0,16763.0,102141.0,52998.0,56.5,5.6,52998.0,3507.0,3606.0,4337.0,3949.0,9501.0,7628.0,4973.0,3961.0,7097.0,4439.0,40369.0,,,,,,,,93.7,89.3,4.2,86.6,2.2,71.4,0.1,1.4,0.0,6.3,86.6,0.0,86.6,81.9,6.0,80.1,2.9,13.4,25908.0,19144.0,4439.0,52998.0,24996.0,2.65,16763.0,3.32,VA,South,South Atlantic,83.593,Upper Middle Income,4.0,4,3,4,3,5
0500000US51510,159467.0,Alexandria city,Virginia,Small Metro Area,2018.0,89.699996,19549.0,59.8,1063.0,71740.0,101215.0,35480.0,125680.0,133272.0,72.3,2.8,133272.0,5431.0,7056.0,14956.0,18481.0,31188.0,20085.0,8299.0,8181.0,11544.0,8051.0,85126.0,30740.0,,,,,,,94.3,86.2,2.1,90.5,3.9,68.6,0.5,3.5,0.0,5.7,92.2,0.0,92.2,87.1,8.8,82.4,2.5,7.8,65987.0,53803.0,8051.0,133272.0,71740.0,2.22,35480.0,3.01,VA,South,South Atlantic,101.215,Upper Income,5.0,4,4,3,3,5
0500000US51520,17219.0,Bristol city,Virginia,Micro Area,2018.0,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51530,6641.0,Buena Vista city,Virginia,Rural Area,2018.0,63.700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51540,46553.0,Charlottesville city,Virginia,Micro Area,2018.0,81.099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51550,249422.0,Chesapeake city,Virginia,Small Metro Area,2018.0,88.499999,43111.0,66.6,1432.0,86122.0,80265.0,63748.0,90160.0,189761.0,59.7,3.9,189761.0,11520.0,14803.0,16638.0,17584.0,33733.0,31055.0,18070.0,14313.0,19636.0,12409.0,116845.0,55853.0,,,,,,,94.8,84.7,4.2,87.9,6.0,71.7,0.7,3.2,0.0,5.2,91.6,0.0,91.6,84.8,15.7,74.5,3.5,8.4,88077.0,77755.0,12409.0,189761.0,86122.0,2.75,63748.0,3.18,VA,South,South Atlantic,80.265,Upper Middle Income,4.0,3,3,4,3,5
0500000US51570,18170.0,Colonial Heights city,Virginia,Micro Area,2018.0,76.899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51580,5737.0,Covington city,Virginia,Rural Area,2018.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51590,42590.0,Danville city,Virginia,Micro Area,2018.0,68.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51595,5766.0,Emporia city,Virginia,Rural Area,2018.0,62.900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51600,24146.0,Fairfax city,Virginia,Micro Area,2018.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51610,14658.0,Falls Church city,Virginia,Micro Area,2018.0,93.700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51620,8180.0,Franklin city,Virginia,Rural Area,2018.0,67.199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51630,27982.0,Fredericksburg city,Virginia,Micro Area,2018.0,83.49999799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51640,6720.0,Galax city,Virginia,Rural Area,2018.0,66.799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51650,137148.0,Hampton city,Virginia,Small Metro Area,2018.0,80.300003,20090.0,60.9,993.0,54800.0,55466.0,31422.0,63870.0,109757.0,55.6,6.4,109757.0,7249.0,12393.0,11642.0,9067.0,14893.0,15392.0,10499.0,7927.0,12090.0,8605.0,46531.0,54973.0,,,,,,,90.9,79.9,4.7,82.7,6.6,62.2,1.4,2.5,0.0,9.1,79.4,0.3,79.1,70.1,10.0,67.5,3.3,20.6,49124.0,44779.0,8605.0,109757.0,54800.0,2.37,31422.0,3.02,VA,South,South Atlantic,55.466,Middle Income,3.0,3,3,3,3,5
0500000US51660,51814.0,Harrisonburg city,Virginia,Small Metro Area,2018.0,74.399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51670,23033.0,Hopewell city,Virginia,Micro Area,2018.0,69.800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51678,7320.0,Lexington city,Virginia,Rural Area,2018.0,70.000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51680,79009.0,Lynchburg city,Virginia,Small Metro Area,2018.0,74.599999,10458.0,34.6,522.0,28500.0,42389.0,14511.0,68157.0,67335.0,52.9,6.9,67335.0,6674.0,15507.0,6343.0,5005.0,6402.0,7152.0,3457.0,4889.0,5911.0,5995.0,45422.0,18185.0,,,,,,,89.5,73.1,5.3,83.5,13.2,55.5,0.7,4.2,0.0,10.5,83.3,0.3,83.0,78.0,14.3,65.9,6.3,16.7,22113.0,32553.0,5995.0,67335.0,28500.0,2.52,14511.0,3.45,VA,South,South Atlantic,42.389,Just Above Poverty,2.0,3,3,3,3,4
0500000US51683,42772.0,Manassas city,Virginia,Micro Area,2018.0,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51685,17219.0,Manassas Park city,Virginia,Micro Area,2018.0,88.999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51690,13485.0,Martinsville city,Virginia,Micro Area,2018.0,72.10000199999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51700,186247.0,Newport News city,Virginia,Small Metro Area,2018.0,74.900001,27937.0,60.7,927.0,71291.0,50180.0,41824.0,65844.0,140997.0,59.7,3.0,140997.0,10658.0,14645.0,15536.0,13689.0,21431.0,20269.0,10376.0,10976.0,13718.0,9699.0,71746.0,56764.0,,,,,,11088.0,91.0,75.6,5.5,81.8,11.3,52.2,0.9,2.6,0.1,9.0,64.7,0.3,64.4,57.1,7.3,55.5,3.4,35.3,61061.0,59579.0,9699.0,140997.0,71291.0,2.38,41824.0,3.11,VA,South,South Atlantic,50.18,Middle Income,3.0,3,3,2,3,4
0500000US51710,238005.0,Norfolk city,Virginia,Small Metro Area,2018.0,81.399995,31649.0,50.7,860.0,89338.0,49587.0,51345.0,58698.0,200900.0,51.7,7.6,200900.0,15156.0,32698.0,26753.0,20191.0,28127.0,23950.0,13468.0,13286.0,16571.0,10700.0,98373.0,79234.0,,7930.0,,,,,92.6,71.8,3.6,87.4,13.2,58.0,0.7,2.1,0.0,7.4,85.3,0.2,85.0,79.9,16.1,63.7,3.1,14.7,84919.0,90125.0,10700.0,200900.0,89338.0,2.43,51345.0,3.14,VA,South,South Atlantic,49.587,Just Above Poverty,2.0,3,3,3,3,5
0500000US51720,3687.0,Norton city,Virginia,Rural Area,2018.0,65.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51730,33458.0,Petersburg city,Virginia,Micro Area,2018.0,65.000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,2
0500000US51735,12460.0,Poquoson city,Virginia,Micro Area,2018.0,86.500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51740,97915.0,Portsmouth city,Virginia,Small Metro Area,2018.0,75.999999,14604.0,70.7,1085.0,34578.0,47919.0,19958.0,55469.0,74516.0,53.9,6.5,74516.0,3840.0,6913.0,8287.0,7428.0,11262.0,11157.0,6304.0,5391.0,8200.0,5734.0,31544.0,36947.0,,,,,,,90.4,65.3,4.0,84.5,18.1,51.2,0.8,1.6,0.0,9.6,83.2,0.5,82.7,78.1,31.5,48.9,4.0,16.8,34053.0,30889.0,5734.0,74516.0,34578.0,2.62,19958.0,3.41,VA,South,South Atlantic,47.919000000000004,Just Above Poverty,2.0,2,3,2,3,4
0500000US51750,16070.0,Radford city,Virginia,Micro Area,2018.0,77.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51760,226610.0,Richmond city,Virginia,Small Metro Area,2018.0,73.000002,26158.0,46.4,1087.0,91359.0,48987.0,40477.0,66391.0,193398.0,61.5,4.4,193398.0,12736.0,19536.0,27701.0,22746.0,27896.0,24378.0,14917.0,13275.0,18282.0,11931.0,95439.0,85852.0,,,,,,,89.9,72.7,3.0,83.7,12.0,56.3,1.3,1.8,0.0,10.1,79.1,0.1,78.9,70.6,9.6,67.7,4.1,20.9,88796.0,79935.0,11931.0,193398.0,91359.0,2.39,40477.0,3.36,VA,South,South Atlantic,48.987,Just Above Poverty,2.0,3,3,3,3,3
0500000US51770,100011.0,Roanoke city,Virginia,Small Metro Area,2018.0,71.899998,15195.0,73.6,923.0,41353.0,42711.0,22638.0,55799.0,79177.0,59.3,7.2,79177.0,3141.0,5867.0,7570.0,7934.0,13744.0,11332.0,5841.0,6843.0,10452.0,6453.0,51477.0,22603.0,,,,,,,83.9,63.8,2.2,78.8,16.3,49.8,0.7,4.1,0.0,16.1,74.2,0.1,74.2,65.6,9.9,62.9,2.5,25.8,37607.0,31976.0,6453.0,79177.0,41353.0,2.37,22638.0,3.17,VA,South,South Atlantic,42.711,Just Above Poverty,2.0,2,3,2,4,3
0500000US51775,25346.0,Salem city,Virginia,Micro Area,2018.0,77.499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51790,25750.0,Staunton city,Virginia,Micro Area,2018.0,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,4
0500000US51800,94324.0,Suffolk city,Virginia,Small Metro Area,2018.0,78.299993,16453.0,72.4,738.0,34890.0,71829.0,24434.0,89898.0,72305.0,60.0,8.4,72305.0,4760.0,5624.0,5651.0,6300.0,11594.0,12803.0,6090.0,6338.0,7822.0,5323.0,37800.0,29341.0,,,,,,,90.6,74.9,4.3,84.4,10.6,64.2,0.1,1.2,0.0,9.4,81.8,0.3,81.5,76.4,11.4,66.8,5.5,18.2,31157.0,31065.0,5323.0,72305.0,34890.0,2.6,24434.0,3.15,VA,South,South Atlantic,71.82900000000001,Upper Middle Income,4.0,3,3,3,3,4
0500000US51810,459470.0,Virginia Beach city,Virginia,Medium Metro Area,2018.0,87.79999600000001,71515.0,63.8,1434.0,172183.0,77059.0,116678.0,88366.0,362105.0,60.7,4.2,362105.0,20729.0,32323.0,38592.0,36018.0,59414.0,55363.0,29495.0,26320.0,37443.0,26408.0,243661.0,69797.0,,26759.0,,,,27276.0,95.9,85.6,2.5,90.6,5.8,72.4,0.8,2.4,0.0,4.1,91.7,0.1,91.6,84.6,7.8,81.6,3.2,8.3,164944.0,150024.0,26408.0,362105.0,172183.0,2.56,116678.0,3.07,VA,South,South Atlantic,77.059,Upper Middle Income,4.0,4,4,4,2,5
0500000US51820,22196.0,Waynesboro city,Virginia,Micro Area,2018.0,71.899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US51830,15425.0,Williamsburg city,Virginia,Micro Area,2018.0,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,5
0500000US51840,28120.0,Winchester city,Virginia,Micro Area,2018.0,73.100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VA,South,South Atlantic,,Unknown,,0,0,0,0,3
0500000US53001,20613.0,Adams County,Washington,Micro Area,2018.0,66.300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,2
0500000US53003,22285.0,Asotin County,Washington,Micro Area,2018.0,78.60000099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,4
0500000US53005,206873.0,Benton County,Washington,Small Metro Area,2018.0,82.79999500000001,39507.0,77.5,1523.0,71921.0,68115.0,48936.0,78293.0,153104.0,58.3,4.9,153104.0,10490.0,11504.0,14037.0,13661.0,25101.0,23733.0,12488.0,12008.0,18189.0,11893.0,129353.0,,,,,,,28697.0,94.2,80.9,3.7,86.0,7.5,69.8,0.6,1.6,0.1,5.8,86.9,0.5,86.4,77.3,9.2,72.1,9.2,13.1,69815.0,60906.0,11893.0,153104.0,71921.0,2.79,48936.0,3.35,WA,West,Pacific,68.115,Middle Income,3.0,3,3,3,3,5
0500000US53007,79074.0,Chelan County,Washington,Small Metro Area,2018.0,78.499997,12927.0,76.5,641.0,31587.0,57132.0,20322.0,64651.0,,,,,,,,,,,,,,,47804.0,,,,,,,,93.0,77.8,3.2,85.1,9.5,60.3,1.1,0.9,0.0,7.0,83.6,0.0,83.6,76.1,11.6,67.9,6.1,16.4,,,,,31587.0,2.4,20322.0,2.99,WA,West,Pacific,57.132,Middle Income,3.0,3,3,3,3,4
0500000US53009,77155.0,Clallam County,Washington,Small Metro Area,2018.0,82.79999500000001,10080.0,74.3,657.0,33265.0,59001.0,21564.0,73068.0,65156.0,47.1,5.2,65156.0,3269.0,3080.0,3828.0,3848.0,8180.0,7688.0,6723.0,6379.0,12898.0,9263.0,58264.0,,2633.0,,,,,,90.0,80.7,9.1,76.2,5.4,57.5,1.1,0.9,0.0,10.0,88.7,0.6,88.1,70.8,9.7,72.7,8.5,11.3,31629.0,20995.0,9263.0,65156.0,33265.0,2.27,21564.0,2.75,WA,West,Pacific,59.001000000000005,Middle Income,3.0,3,2,3,3,5
0500000US53011,503311.0,Clark County,Washington,Medium Metro Area,2018.0,88.700002,84514.0,73.8,1859.0,178980.0,74060.0,124605.0,88513.0,380248.0,62.2,4.2,380248.0,23838.0,27681.0,33542.0,31797.0,64457.0,63166.0,31231.0,30068.0,46501.0,27967.0,325921.0,,,17906.0,,,15693.0,30949.0,95.4,86.1,4.4,87.5,5.1,70.6,0.4,2.4,0.0,4.6,92.2,0.4,91.8,81.9,9.5,79.0,6.3,7.8,175731.0,152712.0,27967.0,380248.0,178980.0,2.67,124605.0,3.13,WA,West,Pacific,74.06,Upper Middle Income,4.0,4,3,4,3,5
0500000US53013,3952.0,Columbia County,Washington,Rural Area,2018.0,79.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,5
0500000US53015,110730.0,Cowlitz County,Washington,Small Metro Area,2018.0,79.699999,17868.0,72.4,712.0,43279.0,59225.0,28076.0,68201.0,86221.0,55.3,5.6,86221.0,5085.0,5692.0,6513.0,6934.0,12459.0,13569.0,6873.0,8240.0,12649.0,8207.0,77242.0,,,,,,,,91.1,74.0,5.5,82.5,6.9,64.0,1.4,2.9,0.0,8.9,84.8,0.1,84.7,74.3,9.2,69.1,9.1,15.2,38494.0,34435.0,8207.0,86221.0,43279.0,2.49,28076.0,3.02,WA,West,Pacific,59.225,Middle Income,3.0,3,3,3,3,5
0500000US53017,42938.0,Douglas County,Washington,Micro Area,2018.0,78.299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,4
0500000US53019,7178.0,Ferry County,Washington,Rural Area,2018.0,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,2
0500000US53021,96749.0,Franklin County,Washington,Small Metro Area,2018.0,79.300004,23098.0,79.1,1435.0,27067.0,60012.0,21365.0,63425.0,66706.0,61.4,7.6,66706.0,5918.0,5942.0,7195.0,7917.0,12987.0,10079.0,3213.0,4288.0,5691.0,3476.0,49796.0,,,,,,,32302.0,95.1,73.8,1.1,92.1,13.1,68.9,0.0,1.4,0.0,4.9,90.7,0.1,90.6,84.1,13.3,68.9,11.4,9.3,29086.0,28226.0,3476.0,66706.0,27067.0,3.4,21365.0,3.71,WA,West,Pacific,60.012,Middle Income,3.0,3,4,3,3,5
0500000US53023,2286.0,Garfield County,Washington,Rural Area,2018.0,78.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,4
0500000US53025,99123.0,Grant County,Washington,Small Metro Area,2018.0,78.60000099999999,21084.0,79.3,799.0,30806.0,53057.0,21332.0,66498.0,71819.0,60.9,2.9,71819.0,6140.0,6037.0,7087.0,6148.0,12081.0,9949.0,4968.0,5328.0,8744.0,5337.0,50416.0,,,,,,,,91.2,68.5,4.9,83.0,12.9,60.9,0.8,1.6,0.0,8.8,86.7,0.1,86.5,77.6,14.9,65.4,8.8,13.3,32880.0,27462.0,5337.0,71819.0,30806.0,3.13,21332.0,3.84,WA,West,Pacific,53.057,Middle Income,3.0,3,3,3,3,4
0500000US53027,75636.0,Grays Harbor County,Washington,Small Metro Area,2018.0,80.899996,11978.0,78.3,807.0,27674.0,48255.0,17388.0,58866.0,61308.0,42.6,4.6,61308.0,4371.0,3687.0,3969.0,3989.0,8689.0,9177.0,5255.0,5859.0,10090.0,6222.0,54640.0,,,,,,,,90.4,72.2,7.5,77.2,13.8,53.4,1.3,2.0,0.0,9.6,83.9,0.3,83.6,73.5,18.3,62.4,4.6,16.1,28003.0,22712.0,6222.0,61308.0,27674.0,2.56,17388.0,3.21,WA,West,Pacific,48.255,Just Above Poverty,2.0,3,2,3,3,5
0500000US53029,86857.0,Island County,Washington,Small Metro Area,2018.0,88.600004,9576.0,63.5,894.0,34572.0,64793.0,24156.0,77438.0,71556.0,42.7,7.3,71556.0,3565.0,5617.0,7129.0,5105.0,8769.0,8538.0,5382.0,6648.0,12673.0,8130.0,61388.0,,,,,,,5025.0,95.0,88.5,4.9,86.6,3.5,70.9,0.3,2.5,0.0,5.0,91.9,0.9,91.0,81.1,7.4,78.6,8.0,8.1,33953.0,25908.0,8130.0,71556.0,34572.0,2.39,24156.0,2.81,WA,West,Pacific,64.793,Middle Income,3.0,4,3,4,3,5
0500000US53031,32977.0,Jefferson County,Washington,Micro Area,2018.0,87.29999699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,5
0500000US53033,2269675.0,King County,Washington,Large Metro Area,2018.0,90.199995,318534.0,61.5,4229.0,897476.0,95009.0,536144.0,117340.0,1826241.0,67.5,3.9,1826241.0,93290.0,133686.0,206461.0,203642.0,335001.0,293538.0,139853.0,125879.0,177427.0,117464.0,1191600.0,111586.0,11969.0,339339.0,,70243.0,89014.0,153333.0,95.9,87.9,3.0,91.1,4.3,71.0,0.5,3.3,0.0,4.1,92.5,0.2,92.4,86.0,7.0,83.8,3.3,7.5,858742.0,756745.0,117464.0,1826241.0,897476.0,2.45,536144.0,3.05,WA,West,Pacific,95.009,Upper Income,5.0,4,4,4,2,5
0500000US53035,275611.0,Kitsap County,Washington,Medium Metro Area,2018.0,89.699996,39070.0,69.1,852.0,105411.0,76945.0,70776.0,90048.0,220424.0,54.9,4.2,220424.0,10561.0,21403.0,20492.0,18321.0,31600.0,32928.0,18875.0,18496.0,30258.0,17490.0,179297.0,6025.0,,11920.0,,,13648.0,15651.0,95.7,88.1,4.2,88.0,4.4,70.8,0.8,2.0,0.0,4.3,93.1,0.5,92.6,84.9,6.4,83.3,6.1,6.9,101225.0,91148.0,17490.0,220424.0,105411.0,2.49,70776.0,2.94,WA,West,Pacific,76.94500000000001,Upper Middle Income,4.0,4,3,4,2,5
0500000US53037,44337.0,Kittitas County,Washington,Micro Area,2018.0,83.49999799999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,5
0500000US53039,22735.0,Klickitat County,Washington,Micro Area,2018.0,77.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,4
0500000US53041,82149.0,Lewis County,Washington,Small Metro Area,2018.0,77.200001,11948.0,69.3,633.0,30327.0,61058.0,20221.0,74107.0,64562.0,49.4,6.8,64562.0,3908.0,3865.0,4647.0,5168.0,9032.0,9416.0,5223.0,6723.0,9892.0,6688.0,58673.0,,,,,,,,91.8,78.8,6.8,81.3,7.8,62.4,0.2,1.2,0.0,8.2,86.8,0.3,86.5,68.0,11.8,65.0,11.5,13.2,28794.0,25172.0,6688.0,64562.0,30327.0,2.58,20221.0,3.11,WA,West,Pacific,61.058,Middle Income,3.0,3,3,3,3,4
0500000US53043,10876.0,Lincoln County,Washington,Micro Area,2018.0,78.999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,West,Pacific,,Unknown,,0,0,0,0,5
