"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US01081","Lee County, Alabama","59336","1847","13.6","2.8","5.7","1.8","11.4","2.6","10.4","2.4","10.8","2.3","12.5","2.4","11.4","2.4","13.6","2.1","5.3","1.3","5.3","1.6","46456","5092","73270","5858","35.6","(X)","(X)","(X)","(X)","(X)","37314","2412","5.4","2.8","1.8","1.1","8.2","3.2","8.8","3.3","12.6","3.0","13.4","3.1","15.8","3.6","18.5","3.3","8.0","2.2","7.5","2.4","74592","8025","93138","7872","(X)","(X)","36.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90631","7052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22022","2241","27.5","6.3","12.6","4.3","16.5","4.5","14.7","4.7","9.1","3.6","9.6","3.1","3.4","1.7","4.5","2.7","0.6","0.5","1.5","1.1","22075","4835","38151","8881","(X)","(X)","(X)","(X)","33.6","(X)"
"0500000US01083","Limestone County, Alabama","32333","1294","4.3","1.5","4.5","1.8","10.9","3.2","9.5","2.6","11.3","2.8","16.9","3.5","17.9","3.4","16.4","3.2","5.0","2.5","3.5","1.6","67000","5606","76168","5723","34.8","(X)","(X)","(X)","(X)","(X)","23006","1696","2.0","1.4","2.9","1.8","6.7","3.3","8.4","2.6","8.9","3.2","17.6","4.4","22.6","4.4","20.3","4.1","5.9","3.3","4.6","2.2","77707","3999","88589","7305","(X)","(X)","34.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87696","8586","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9327","1298","9.9","4.2","8.5","4.5","21.3","7.7","14.2","6.1","16.6","7.5","14.8","6.3","6.2","4.2","5.1","4.1","2.7","2.8","0.7","1.2","31522","7110","43616","6164","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US01089","Madison County, Alabama","152723","1873","6.3","1.2","4.6","1.0","9.3","1.4","7.7","1.5","12.4","1.8","17.9","1.6","12.0","1.6","14.6","1.6","8.3","1.0","7.1","1.0","63111","2754","85717","3106","28.3","(X)","(X)","(X)","(X)","(X)","97542","3961","2.7","1.0","2.5","0.8","6.6","1.4","6.2","1.3","11.1","1.8","17.9","2.1","13.6","2.1","17.8","2.1","11.3","1.5","10.2","1.5","80584","4538","103102","4055","(X)","(X)","30.4","(X)","(X)","(X)","73785","3616","0.3","0.4","1.4","0.6","3.3","1.1","4.3","1.4","10.0","2.0","18.4","2.2","13.9","2.2","21.3","2.6","14.1","1.9","13.1","1.9","97444","4912","119676","4760","(X)","(X)","(X)","(X)","(X)","(X)","55181","3476","14.0","3.1","8.9","2.2","14.4","2.9","9.1","2.5","14.5","3.1","16.8","2.8","9.7","2.6","8.6","2.2","2.5","0.9","1.5","0.7","38139","4480","53441","4555","(X)","(X)","(X)","(X)","24.1","(X)"
"0500000US01095","Marshall County, Alabama","36022","1112","8.9","2.0","8.0","2.2","12.4","3.1","9.6","2.1","12.4","2.6","19.1","3.9","12.6","2.7","11.2","2.0","3.2","1.4","2.8","1.1","47528","5990","63466","5556","38.5","(X)","(X)","(X)","(X)","(X)","24111","1501","6.0","2.2","5.2","2.2","7.5","2.7","8.7","2.4","13.2","3.5","21.4","5.0","14.0","3.4","15.7","3.0","4.7","2.1","3.7","1.5","58143","6482","76203","7455","(X)","(X)","38.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71563","5536","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11911","1333","17.3","5.0","14.6","5.9","22.5","7.0","12.8","4.7","9.6","3.8","12.4","5.2","7.8","4.1","2.0","1.5","0.1","0.1","1.0","1.1","23038","3192","34748","5335","(X)","(X)","(X)","(X)","35.8","(X)"
"0500000US01097","Mobile County, Alabama","158627","3164","9.5","1.5","7.0","1.0","13.8","1.4","10.7","1.6","14.4","1.6","17.2","1.7","11.8","1.4","9.8","1.1","3.1","0.7","2.7","0.5","43061","2459","60779","2597","35.3","(X)","(X)","(X)","(X)","(X)","100153","3614","5.9","1.5","3.6","1.0","11.8","1.8","9.4","1.5","13.6","1.7","20.4","2.1","14.2","1.9","13.1","1.7","4.3","1.0","3.6","0.8","55711","4263","72336","3294","(X)","(X)","35.6","(X)","(X)","(X)","64352","3329","1.6","0.8","1.4","0.7","5.8","1.6","7.0","1.7","14.0","2.1","22.3","2.8","17.9","2.7","18.0","2.2","6.3","1.5","5.7","1.2","71913","2618","91258","4676","(X)","(X)","(X)","(X)","(X)","(X)","58474","3814","16.5","2.9","13.4","2.2","17.9","2.7","13.1","2.6","15.5","2.4","10.3","1.9","7.2","1.7","4.0","1.4","1.2","0.8","0.9","0.7","26096","1734","39373","4555","(X)","(X)","(X)","(X)","34.0","(X)"
"0500000US01101","Montgomery County, Alabama","87553","2304","10.2","1.5","5.3","1.2","12.3","1.8","8.4","1.6","13.8","2.0","16.7","2.1","12.2","1.9","11.0","1.4","5.3","1.3","4.7","0.9","49989","2042","74318","4228","36.4","(X)","(X)","(X)","(X)","(X)","54249","2769","8.1","2.1","2.8","1.2","9.6","2.1","6.9","2.2","14.2","2.5","15.7","2.6","14.3","2.4","15.2","2.1","7.0","1.7","6.3","1.4","64057","6830","87990","5988","(X)","(X)","38.5","(X)","(X)","(X)","32915","2428","1.9","1.1","2.1","1.3","3.7","1.3","5.5","2.0","8.7","2.8","18.2","3.6","17.4","3.7","21.9","3.0","10.7","2.6","9.7","2.2","90843","5094","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33304","2719","16.3","3.3","9.4","2.4","16.9","3.4","10.2","2.6","13.6","3.1","18.4","3.7","6.9","2.4","4.4","1.6","1.8","1.1","2.1","0.8","31785","4246","49698","5011","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US01103","Morgan County, Alabama","45851","1482","5.7","1.9","4.5","1.7","10.9","2.8","12.2","2.7","13.8","2.8","17.7","3.1","12.9","2.7","14.5","2.4","5.5","1.7","2.3","1.0","53260","3800","70726","5454","31.2","(X)","(X)","(X)","(X)","(X)","32627","1570","3.1","1.5","2.0","1.3","9.1","3.3","9.5","3.0","13.4","3.4","17.4","3.6","16.5","3.9","18.6","3.2","7.2","2.2","3.1","1.4","66035","9988","83355","7424","(X)","(X)","31.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81472","7317","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13224","1331","13.0","4.5","10.6","4.8","17.7","5.5","18.7","5.6","17.1","5.5","13.3","4.8","3.7","2.1","4.2","3.1","1.3","1.7","0.4","0.4","30130","2800","37417","4373","(X)","(X)","(X)","(X)","29.9","(X)"
"0500000US01115","St. Clair County, Alabama","30765","1596","4.9","2.5","4.9","2.4","8.2","2.7","13.2","3.5","12.4","3.3","21.7","4.3","12.4","3.9","11.7","3.2","7.0","2.8","3.6","2.3","56602","6054","69677","6478","35.1","(X)","(X)","(X)","(X)","(X)","22372","1883","3.1","1.7","3.8","2.7","3.2","1.7","11.4","4.2","13.0","4.6","24.6","4.9","13.3","4.5","13.8","3.9","8.9","3.7","4.9","3.2","65961","4047","80295","7778","(X)","(X)","36.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72066","16209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8393","1458","9.8","7.4","8.0","5.4","21.3","8.6","21.0","8.8","11.7","6.4","12.0","6.9","10.1","7.6","4.2","4.7","1.8","2.2","0.0","2.0","30725","4190","39237","6931","(X)","(X)","(X)","(X)","27.7","(X)"
"0500000US01117","Shelby County, Alabama","80944","1588","5.0","1.4","3.8","1.3","6.6","1.3","6.3","1.5","13.1","1.8","16.6","2.0","11.9","1.9","21.2","2.5","7.1","1.1","8.4","1.6","71230","6349","96481","5753","30.0","(X)","(X)","(X)","(X)","(X)","55341","2373","2.4","1.0","1.6","0.9","3.2","1.3","4.4","1.5","10.6","2.1","17.4","2.5","14.0","2.6","26.7","3.3","9.4","1.5","10.3","1.9","92478","5463","114819","7459","(X)","(X)","29.5","(X)","(X)","(X)","47386","2414","1.6","0.9","0.7","0.7","2.2","1.2","3.7","1.5","9.8","2.4","15.8","2.6","14.2","3.0","29.2","3.7","10.7","1.8","11.9","2.2","101771","5318","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25603","2419","10.7","3.5","8.6","3.2","14.2","3.5","10.6","3.4","18.0","3.8","16.3","3.2","7.0","2.0","8.7","3.2","1.8","1.3","4.0","2.3","39032","4751","55833","6641","(X)","(X)","(X)","(X)","30.6","(X)"
"0500000US01121","Talladega County, Alabama","31219","1460","12.5","3.2","7.5","2.6","13.9","3.6","9.8","2.7","13.4","3.7","17.7","4.0","10.5","2.8","9.5","2.4","3.0","1.5","2.1","1.4","40315","3166","58110","7541","34.3","(X)","(X)","(X)","(X)","(X)","21701","1748","9.5","3.6","2.4","1.9","11.3","4.1","10.6","3.0","14.9","4.1","19.3","5.0","12.6","3.8","12.8","3.3","4.2","2.0","2.4","1.9","52637","9926","65753","7437","(X)","(X)","37.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67992","10140","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9518","1575","22.6","6.6","19.0","5.7","17.9","6.4","7.6","4.2","11.9","6.7","13.8","6.1","3.9","2.7","2.0","2.4","0.0","1.7","1.4","1.7","18921","2713","38674","15759","(X)","(X)","(X)","(X)","27.4","(X)"
"0500000US01125","Tuscaloosa County, Alabama","74053","2334","10.4","2.0","5.1","1.5","9.2","1.8","9.5","2.2","12.0","2.2","17.6","1.9","13.1","2.2","15.1","2.4","3.8","1.1","4.1","1.2","54459","4961","71000","4496","42.3","(X)","(X)","(X)","(X)","(X)","48006","2911","4.9","2.1","2.2","1.2","7.2","1.9","8.9","2.8","11.2","2.6","18.7","3.3","17.1","2.9","19.0","3.0","5.3","1.6","5.7","1.7","70370","4613","85573","6343","(X)","(X)","43.9","(X)","(X)","(X)","34053","2537","1.5","1.0","0.4","0.4","4.4","1.5","5.7","2.4","9.3","2.7","19.3","3.9","21.0","3.8","23.6","3.7","7.1","2.2","7.8","2.4","82399","5387","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26047","2441","20.7","4.1","11.5","3.7","13.3","3.4","11.8","3.4","14.8","3.8","16.8","3.5","3.2","1.7","6.0","2.7","0.8","0.7","1.0","0.7","28261","3285","40045","4295","(X)","(X)","(X)","(X)","38.2","(X)"
"0500000US01127","Walker County, Alabama","24870","1142","9.1","2.8","5.7","2.5","14.9","3.3","9.4","2.2","12.9","3.5","15.6","3.6","14.0","3.8","13.0","4.1","3.4","2.1","1.9","1.1","47602","4904","64412","7044","41.0","(X)","(X)","(X)","(X)","(X)","16729","1591","4.7","2.5","0.8","0.8","11.4","4.2","9.2","3.0","12.5","4.0","21.4","5.1","17.6","5.2","16.2","5.3","4.8","3.1","1.5","1.1","63021","7187","74723","9629","(X)","(X)","42.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70672","12886","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8141","1286","18.5","6.3","16.6","6.7","22.4","6.8","10.6","4.4","11.9","6.2","4.4","3.0","6.6","4.5","6.3","5.0","0.0","2.0","2.7","2.7","20788","3789","41930","9665","(X)","(X)","(X)","(X)","37.5","(X)"
"0500000US02020","Anchorage Municipality, Alaska","105285","2132","3.2","0.8","2.4","0.8","5.2","1.1","5.1","1.1","9.9","1.4","19.6","2.2","13.9","1.7","19.5","2.3","9.8","1.5","11.3","1.6","83648","5039","106660","4553","30.3","(X)","(X)","(X)","(X)","(X)","69667","2852","1.7","0.9","1.9","0.9","3.3","1.1","4.2","1.5","8.2","1.8","17.0","2.8","13.8","2.1","22.9","2.7","12.5","2.2","14.4","2.1","99797","5098","122823","5929","(X)","(X)","31.2","(X)","(X)","(X)","53505","2756","0.4","0.4","0.8","0.6","2.3","1.0","2.8","1.3","5.8","1.5","15.3","3.3","13.1","2.2","27.1","3.4","15.2","2.7","17.2","2.7","113475","6404","136538","7523","(X)","(X)","(X)","(X)","(X)","(X)","35618","2751","7.4","2.1","3.9","1.6","9.2","2.3","8.9","2.3","14.3","2.6","25.3","4.4","13.2","3.6","9.3","2.4","4.3","1.6","4.3","1.6","53789","4170","68678","5966","(X)","(X)","(X)","(X)","25.5","(X)"
"0500000US02090","Fairbanks North Star Borough, Alaska","36378","1770","3.5","1.9","2.8","2.0","5.4","2.2","6.7","2.3","11.3","2.5","19.9","3.8","14.5","4.1","20.1","3.9","7.2","2.3","8.7","3.0","75448","6638","98389","10154","37.9","(X)","(X)","(X)","(X)","(X)","24187","1903","2.1","1.6","2.9","2.9","2.4","1.8","7.2","3.5","8.1","2.9","20.7","6.1","13.7","5.4","24.1","5.5","8.3","3.0","10.5","4.0","88528","11945","109798","12472","(X)","(X)","43.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95584","8186","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12191","1478","6.7","4.3","3.5","2.8","11.0","5.3","6.6","3.5","19.2","5.3","21.5","7.0","13.5","5.6","10.8","4.4","2.6","2.7","4.6","4.0","50984","5441","68042","12004","(X)","(X)","(X)","(X)","25.7","(X)"
"0500000US02170","Matanuska-Susitna Borough, Alaska","32198","833","7.2","1.4","4.0","1.2","7.5","1.4","6.9","1.5","9.6","2.0","15.8","2.0","12.9","2.0","20.1","2.2","9.0","1.7","7.0","1.2","72667","5474","91159","5487","34.9","(X)","(X)","(X)","(X)","(X)","22647","837","4.0","1.3","0.9","0.6","5.0","1.4","5.7","1.6","9.5","2.2","16.0","2.5","15.4","2.6","23.8","3.0","11.5","2.2","8.2","1.8","87657","6535","106299","6783","(X)","(X)","33.4","(X)","(X)","(X)","18412","866","2.8","1.2","0.5","0.5","3.8","1.5","4.3","1.5","7.8","2.3","14.2","2.5","16.4","3.0","27.1","3.3","13.3","2.7","9.7","2.2","100114","3987","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9551","779","15.9","4.2","11.5","3.6","13.2","3.1","11.0","3.2","9.9","3.3","17.1","3.7","7.4","2.9","8.4","2.6","2.7","2.0","2.7","1.6","33682","4425","49993","4963","(X)","(X)","(X)","(X)","35.9","(X)"
"0500000US04001","Apache County, Arizona","21936","1023","25.2","3.1","5.7","1.9","13.2","2.6","10.0","2.4","15.2","2.9","14.9","2.7","6.8","2.1","5.5","1.9","2.9","1.5","0.6","0.5","30207","4317","42002","2818","58.7","(X)","(X)","(X)","(X)","(X)","13927","1048","14.9","3.1","4.8","1.8","12.9","3.3","10.7","3.0","16.2","3.0","19.4","4.1","9.6","3.2","6.5","2.5","4.4","2.3","0.6","0.6","40887","3437","50977","4006","(X)","(X)","59.1","(X)","(X)","(X)","8137","951","6.6","3.9","3.4","1.9","11.1","4.2","11.6","3.9","14.4","3.9","23.5","5.7","13.4","5.4","9.5","4.0","5.5","3.6","1.1","1.1","51881","9905","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8009","1033","45.0","6.4","7.9","3.4","12.9","4.9","8.5","3.4","13.7","7.2","7.7","3.6","1.4","1.2","2.3","2.7","0.0","2.3","0.6","1.0","13149","4226","24208","4645","(X)","(X)","(X)","(X)","56.2","(X)"
"0500000US04003","Cochise County, Arizona","49751","1727","7.7","2.0","4.9","1.7","14.3","2.5","8.4","1.8","13.9","2.8","19.7","2.7","12.1","2.3","13.0","2.3","3.6","1.3","2.4","1.1","50495","3862","64549","5057","33.3","(X)","(X)","(X)","(X)","(X)","31105","1978","2.9","1.5","2.5","1.5","11.8","3.0","6.3","2.2","14.3","3.9","20.0","3.8","16.7","3.4","17.4","3.3","4.9","2.0","3.2","1.7","64012","6930","75899","5863","(X)","(X)","39.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","74660","6717","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18646","1705","15.7","4.5","9.1","3.4","20.7","5.2","11.9","3.2","14.4","4.2","16.5","4.5","5.0","2.5","4.6","2.7","1.1","1.1","1.0","1.1","28140","5545","43790","9542","(X)","(X)","(X)","(X)","23.0","(X)"
"0500000US04005","Coconino County, Arizona","47275","2211","6.8","1.5","3.8","1.3","10.0","2.3","6.3","1.5","12.1","2.8","22.5","3.4","12.0","2.9","14.0","2.2","6.9","1.7","5.5","1.6","61843","3885","78885","4618","37.2","(X)","(X)","(X)","(X)","(X)","29827","2311","3.3","1.5","2.5","1.6","5.0","1.9","6.3","2.0","9.5","2.9","24.6","4.2","15.0","3.8","18.4","3.2","8.0","2.3","7.4","2.1","73454","5418","94044","6079","(X)","(X)","38.5","(X)","(X)","(X)","22621","1951","0.4","0.4","2.0","1.8","4.0","1.8","4.5","1.8","9.2","3.5","24.1","4.7","15.0","3.9","22.4","4.1","9.2","2.5","9.3","2.7","82363","5676","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17448","1936","12.8","4.1","6.9","2.8","18.9","5.3","9.3","3.7","14.0","4.5","20.8","5.9","5.1","2.6","5.2","2.7","4.9","2.6","2.2","1.7","38141","6672","50208","5418","(X)","(X)","(X)","(X)","33.9","(X)"
"0500000US04013","Maricopa County, Arizona","1582464","7714","4.9","0.3","3.1","0.2","8.2","0.4","8.7","0.4","12.7","0.4","18.6","0.4","13.7","0.4","15.9","0.4","6.7","0.3","7.5","0.3","65252","806","89077","1234","36.5","(X)","(X)","(X)","(X)","(X)","1043279","10065","3.2","0.3","1.9","0.2","6.0","0.4","7.3","0.4","11.3","0.5","18.9","0.7","15.0","0.6","18.6","0.4","8.4","0.5","9.5","0.5","76923","956","101689","1718","(X)","(X)","37.4","(X)","(X)","(X)","754513","9849","1.6","0.2","1.0","0.2","3.9","0.4","5.3","0.4","9.5","0.6","17.9","0.6","16.0","0.7","22.2","0.6","10.5","0.6","12.2","0.6","90956","1077","117259","2142","(X)","(X)","(X)","(X)","(X)","(X)","539185","9422","9.5","0.7","6.0","0.5","13.6","0.8","12.0","0.7","15.7","0.8","18.0","0.8","10.3","0.6","9.2","0.7","2.8","0.4","3.0","0.4","42552","1231","59643","1449","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US04015","Mohave County, Arizona","90270","2972","8.3","1.9","4.6","1.2","13.2","2.0","12.8","2.2","15.4","2.4","21.3","2.6","11.8","2.0","8.4","1.7","2.2","0.7","1.8","0.7","46060","3310","57206","2947","39.9","(X)","(X)","(X)","(X)","(X)","56545","3466","5.4","1.8","2.4","1.1","9.1","2.1","12.9","3.0","16.4","3.1","24.0","3.3","14.5","2.5","9.8","2.4","3.5","1.1","2.0","0.8","53244","3075","63844","3628","(X)","(X)","41.1","(X)","(X)","(X)","41341","2868","3.0","1.3","1.8","1.0","5.5","2.0","13.2","3.7","15.7","3.7","26.2","3.6","15.7","2.8","12.0","2.9","4.1","1.5","2.8","1.1","60779","3549","71114","4660","(X)","(X)","(X)","(X)","(X)","(X)","33725","2699","15.3","4.0","7.8","2.3","22.5","4.5","13.3","3.6","14.4","3.8","14.0","3.6","6.7","3.0","4.4","2.2","0.4","0.5","1.2","0.8","27060","3699","42515","4885","(X)","(X)","(X)","(X)","37.1","(X)"
"0500000US04017","Navajo County, Arizona","34285","1984","13.7","2.4","6.0","1.8","13.0","2.3","10.6","2.3","16.0","2.8","17.8","2.6","10.7","2.7","8.8","2.3","2.5","1.1","0.9","0.6","40463","4491","53791","4980","39.5","(X)","(X)","(X)","(X)","(X)","22926","2122","12.1","3.0","3.5","1.7","12.3","2.6","8.4","2.2","16.3","3.9","19.1","3.0","12.0","3.1","11.8","3.0","3.2","1.7","1.3","0.9","48056","4298","61604","7156","(X)","(X)","43.2","(X)","(X)","(X)","14676","1477","3.5","2.0","2.9","1.8","9.5","3.1","8.3","2.7","14.5","4.9","22.7","4.1","15.4","4.3","16.8","4.3","4.9","2.6","1.6","1.4","61693","3351","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11359","1396","19.8","4.1","11.8","4.6","14.5","4.2","15.3","5.1","16.0","4.8","14.9","5.1","4.7","3.1","2.7","2.6","0.2","0.3","0.0","1.6","27252","6970","33300","3137","(X)","(X)","(X)","(X)","29.9","(X)"
"0500000US04019","Pima County, Arizona","402323","4369","7.2","0.7","4.2","0.4","10.7","0.8","9.5","0.8","15.2","0.9","19.1","1.0","11.7","0.9","12.4","0.9","5.2","0.5","4.7","0.5","53464","1484","73423","1685","33.6","(X)","(X)","(X)","(X)","(X)","246052","5075","4.3","0.7","2.2","0.6","8.1","0.8","7.7","0.9","13.8","1.2","20.9","1.5","13.8","1.2","16.2","1.2","6.8","0.8","6.2","0.7","65641","1847","86052","2481","(X)","(X)","35.9","(X)","(X)","(X)","174435","4943","1.5","0.5","1.3","0.4","4.9","0.8","5.3","0.7","11.5","1.3","21.4","1.6","16.0","1.5","20.8","1.7","9.2","1.1","8.1","1.0","80367","2059","101561","3143","(X)","(X)","(X)","(X)","(X)","(X)","156271","4748","12.9","1.4","7.9","1.0","16.3","1.5","11.9","1.3","17.5","1.6","16.4","1.4","6.9","1.1","5.7","0.9","2.5","0.7","2.1","0.6","35574","1125","50226","2900","(X)","(X)","(X)","(X)","28.0","(X)"
"0500000US04021","Pinal County, Arizona","147936","3458","5.7","1.1","2.2","0.6","8.8","1.4","10.6","1.5","13.3","1.4","23.3","2.1","15.5","1.6","14.3","1.5","3.8","0.9","2.5","0.6","59058","2065","69864","2175","41.3","(X)","(X)","(X)","(X)","(X)","109641","4006","3.8","1.0","1.3","0.6","6.3","1.4","9.6","1.8","12.7","1.6","25.8","2.4","16.4","2.1","16.2","2.0","4.6","1.1","3.2","0.8","64161","2506","75921","2797","(X)","(X)","42.1","(X)","(X)","(X)","85289","4103","1.7","0.7","1.1","0.7","4.9","1.4","8.2","1.7","12.2","1.8","25.6","2.5","18.2","2.3","18.8","2.4","5.6","1.4","3.8","1.0","70685","4003","83154","3010","(X)","(X)","(X)","(X)","(X)","(X)","38295","2986","13.7","3.3","4.5","1.6","16.9","3.3","15.9","3.3","14.4","3.0","17.1","3.3","10.1","2.6","5.9","2.2","1.0","1.0","0.6","0.4","34011","5123","46837","4785","(X)","(X)","(X)","(X)","35.5","(X)"
"0500000US04025","Yavapai County, Arizona","100836","2498","5.2","1.3","6.2","1.4","12.8","1.9","11.7","2.0","15.8","2.1","19.8","2.6","11.3","2.1","10.6","1.8","3.8","1.2","2.8","0.7","48148","2862","65373","3713","34.1","(X)","(X)","(X)","(X)","(X)","60140","2987","2.6","1.1","2.7","1.2","7.3","1.7","11.6","2.4","15.6","2.7","20.7","3.4","15.6","2.9","14.1","2.6","5.6","1.8","4.3","1.1","61041","5762","80816","5499","(X)","(X)","34.7","(X)","(X)","(X)","49093","2932","1.9","1.0","1.9","1.2","6.0","1.9","8.4","2.2","12.8","2.6","23.4","3.9","17.9","3.5","15.8","3.0","6.7","2.1","5.1","1.4","67749","8118","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40696","2665","9.7","2.8","11.8","3.4","21.4","3.6","13.3","3.5","17.6","4.2","15.1","3.5","5.1","2.9","4.7","1.8","0.9","0.9","0.5","0.5","29887","3710","39878","3338","(X)","(X)","(X)","(X)","29.7","(X)"
"0500000US04027","Yuma County, Arizona","74532","2212","8.2","1.7","5.2","1.4","13.9","2.3","13.2","2.3","14.1","2.2","17.9","2.9","12.4","2.2","10.0","1.8","3.2","0.9","1.8","0.7","43403","3448","59035","3874","38.1","(X)","(X)","(X)","(X)","(X)","57564","2592","7.4","2.0","3.9","1.6","11.3","2.6","14.0","2.7","14.0","2.5","20.0","3.5","13.1","2.6","10.3","2.0","4.0","1.1","2.0","0.8","49190","4429","63089","4736","(X)","(X)","39.9","(X)","(X)","(X)","42787","2459","5.3","1.9","4.0","1.7","8.2","2.3","11.9","3.0","15.5","3.1","21.0","3.5","13.9","3.0","12.7","2.8","4.9","1.4","2.4","1.0","55525","4132","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16968","1790","13.1","3.7","9.5","4.1","23.0","5.6","10.6","3.3","15.7","4.8","10.5","3.5","8.7","4.5","7.0","4.7","0.6","0.7","1.3","1.3","29631","5591","41639","5193","(X)","(X)","(X)","(X)","29.5","(X)"
